"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",154.133248543074,-0.861414701660514,0.347961612616624,-2.47560268267179,0.0133011507276884,0.0289760821041395
"AT1G01020",403.978374180209,-0.392605262988705,0.249078749172097,-1.5762294627449,0.114972930862645,0.184174767722847
"AT1G01030",101.459467557918,2.1943775568099,0.441971537553633,4.9649748238451,6.87099827063136e-07,3.31956056139217e-06
"AT1G01040",2169.15512033339,-0.198397458922602,0.20668970452824,-0.959880703179848,0.33711525911115,0.442041546655404
"AT1G01050",2021.12026853804,0.873296976327067,0.224126811716508,3.89644134781909,9.76164335396173e-05,0.000338311511117341
"AT1G01060",9908.57473736508,8.02143656135978,0.221606056963209,36.1968290545934,6.82901350650902e-287,4.9599125097775e-283
"AT1G01070",315.670833716026,-1.24856510049749,0.255888048042975,-4.87934121990646,1.0644077453074e-06,5.01131814228671e-06
"AT1G01080",2227.27973201066,1.12924051424439,0.202697697622218,5.5710574293204,2.53197842452334e-08,1.4564223308326e-07
"AT1G01090",4654.39591187049,1.03445671614125,0.202662489635538,5.10433241988483,3.31964294737993e-07,1.66778188103438e-06
"AT1G01100",2799.00716917433,0.564743134743196,0.309619850850634,1.82398878234599,0.0681537681493647,0.118961984635625
"AT1G01110",70.0496509045343,-0.00545172208322622,0.417749293320885,-0.013050224549485,0.989587722867436,0.993600612578156
"AT1G01120",2846.6335609548,2.30000224496994,0.298882243829813,7.69534588437977,1.4111192366e-14,1.51686615916514e-13
"AT1G01130",49.7960022180831,0.403992126227275,0.526049787985759,0.767973175645899,0.442503121475392,0.546798645371027
"AT1G01140",4994.47740872028,1.54195687560249,0.189592553194557,8.13300337814512,4.1878295451938e-16,5.14366504849085e-15
"AT1G01150",0.230715003978294,0.25834342898528,0.879139928058628,0.293859283078827,0.768865432476178,NA
"AT1G01160",607.771160941312,-0.871133209976813,0.218975844939475,-3.97821600011451,6.94342812162296e-05,0.000247369964745902
"AT1G01170",932.625970341969,-0.304974995061319,0.214657661229785,-1.4207505723956,0.155389284643531,0.234911338590015
"AT1G01180",335.576276458828,-1.09661433839413,0.348651525453604,-3.1453019944984,0.00165915464197413,0.00448249479156533
"AT1G01190",84.5584790657577,2.63255200404308,0.48403497805772,5.43876398066662,5.36514718141001e-08,2.97080538591468e-07
"AT1G01200",40.5986312945003,1.63992806938499,0.523345159912734,3.13354970103944,0.00172705667483027,0.00464463563168068
"AT1G01210",272.510268302565,-0.197404722028474,0.257719936665542,-0.765966050521956,0.443696502882455,0.547826899834358
"AT1G01220",806.631564727011,0.128215726932454,0.207935666352283,0.616612480108305,0.53749036077527,0.635762307742921
"AT1G01225",47.8867971053804,0.939533075209009,0.489560552986537,1.9191355787909,0.0549671777954366,0.0992113847734234
"AT1G01230",679.360297662726,-0.997224118628914,0.271802172879527,-3.66893357791853,0.000243564344414438,0.000782977795875802
"AT1G01240",1496.70201101113,-2.74096241734656,0.239078491627644,-11.4646967976337,1.98453397314516e-30,5.7424981063559e-29
"AT1G01250",252.224144295453,1.42226854771147,0.313692117663706,4.53396329593533,5.7887092510513e-06,2.44722906230417e-05
"AT1G01260",515.320693225157,-0.815576326755377,0.233457590364932,-3.49346673835063,0.00047679237579104,0.00145034609466857
"AT1G01280",1.23311646055667,-1.20453994160247,1.07011789016061,-1.12561424556847,0.260328835620927,NA
"AT1G01290",440.452074643652,-0.214646965930872,0.22510480495392,-0.953542355414456,0.340315346633221,0.445326472151297
"AT1G01300",1083.93144169652,0.627537016964036,0.193558920264354,3.24209814823814,0.00118653151583822,0.00330943870949809
"AT1G01305",0.24737773730411,-0.249228245134717,0.879139928058628,-0.283490986110799,0.776800490423337,NA
"AT1G01310",6.64650421353867,-2.95228499242812,1.07320616972291,-2.75090199415306,0.00594314212087661,0.0141710575259116
"AT1G01320",18538.2391549203,1.34888067760326,0.218989090812498,6.1595793315485,7.2938435160971e-10,4.99765900541634e-09
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",171.498608654387,-0.679015580697151,0.305064869864538,-2.22580718979102,0.0260270990289075,0.0520757080570124
"AT1G01350",429.197265936035,0.190910175889215,0.236247463011824,0.808094078367563,0.419036426250441,0.525127088719782
"AT1G01355",28.496813989814,-3.09615879141817,0.80130984126846,-3.86387216525009,0.000111603643512152,0.000382227568136793
"AT1G01360",587.04195259101,-0.666119778041294,0.217144444614685,-3.06763444592515,0.00215760378614692,0.00568670967658826
"AT1G01370",39.0751748739921,2.1420915145348,0.552846722215854,3.87465716708806,0.000106774913196701,0.000367132489134118
"AT1G01380",24.3609457567475,0.183933492454297,0.637899648207502,0.288342363835989,0.773084681847939,0.833921757856601
"AT1G01390",657.195752811844,1.80540389872288,0.233569828117556,7.72961094022052,1.07875762790542e-14,1.17642892664821e-13
"AT1G01400",0,NA,NA,NA,NA,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",415.221673121269,0.637022949617724,0.284689149027708,2.23760881576742,0.025246576161587,0.0507329750055168
"AT1G01430",1195.26996090561,0.432113319025996,0.37205665941087,1.16141804775171,0.245471932986724,0.342112571820886
"AT1G01440",654.690327812496,-0.380401469929586,0.218536219884836,-1.74067928021291,0.0817398121610882,0.13875263066204
"AT1G01450",1.48238031084272,-1.42482459998477,1.10445426938784,-1.29007115955512,0.197025952316146,NA
"AT1G01453",18.0368845239077,-4.99639311309741,1.02201895270882,-4.88874800203525,1.01479297803958e-06,4.78911072092363e-06
"AT1G01460",1.48049419786078,-1.42380715024617,1.10432743731126,-1.28929799454477,0.197294507925317,NA
"AT1G01470",7791.94772245034,-1.5092506567776,0.2707821100663,-5.5736719697179,2.49425194946052e-08,1.43623825916478e-07
"AT1G01480",5.12944299738126,-0.305723375428151,1.06942529297185,-0.285876327628805,0.77497284525408,0.835603885849226
"AT1G01490",2599.65716179721,-0.595455802088523,0.187838885889332,-3.17003478416787,0.00152420689968318,0.0041482568245312
"AT1G01500",656.770864494565,-0.938126721523876,0.20525518772791,-4.57053842053179,4.86472719978448e-06,2.07838315600204e-05
"AT1G01510",828.328188387379,0.556265465464045,0.21147727847598,2.63037934605928,0.00852896382986127,0.019572153016203
"AT1G01520",703.589208409539,5.63318850783551,0.282876159441393,19.9139740830744,3.07894589359825e-88,6.77648000763761e-86
"AT1G01530",0.49381241811725,-0.490228072999327,0.890700546702604,-0.550384834514993,0.582055448251043,NA
"AT1G01540",2830.03877571111,1.49123349366619,0.191504064260583,7.78695480654155,6.8643491080122e-15,7.61932260389597e-14
"AT1G01550",5162.48007062954,-0.305638684808447,0.184992175991547,-1.652170872472,0.0984997224526296,0.162031378442544
"AT1G01560",272.553312758968,1.98260019089117,0.51344955273374,3.86133395254759,0.000112769640658478,0.0003857964673116
"AT1G01570",40.2077953205356,1.27009630472361,0.521953277419627,2.43335248511622,0.014959729738703,0.0321330393608635
"AT1G01580",165.670341823675,1.32860402835726,0.409851285196237,3.24167344679942,0.00118830099170395,0.00331394986666292
"AT1G01590",24.6832069458027,-1.79036050811047,0.7039001692044,-2.54348640111008,0.0109752329063822,0.0244819154174
"AT1G01600",15.3659494868707,0.166726395147743,0.756466107843706,0.220401672221633,0.825558343187587,0.874226805001668
"AT1G01610",930.524940529721,0.659076249237194,0.300492673817623,2.19331886153472,0.0282844136286875,0.0559703104673028
"AT1G01620",6451.48070234269,1.41317387401964,0.303517589176127,4.65598675139581,3.22432668759459e-06,1.41244178118212e-05
"AT1G01630",1012.47421202847,0.657832292212005,0.278568962981605,2.3614701550777,0.0182026370098855,0.0382392265530654
"AT1G01640",112.787867713406,-2.53814501966716,0.385949266719499,-6.57636958671006,4.82073428704642e-11,3.76753871522433e-10
"AT1G01650",1661.87687895305,-0.593906778928985,0.237847064055697,-2.49701118358101,0.0125245006679127,0.0274792412700785
"AT1G01660",51.9046584234404,-0.439024030620266,0.498367547263567,-0.880924195467494,0.378358850651794,0.484346454194932
"AT1G01670",93.5009953036392,-0.76269807012523,0.407492056625163,-1.87168819054259,0.061249754304341,0.108704968358499
"AT1G01680",16.7896588151501,-0.774811001295962,0.718103321583186,-1.07896869156343,0.280601684813135,0.381364153592403
"AT1G01690",69.2516270806468,-0.815289487870116,0.419166400620369,-1.94502585766293,0.0517718662710934,0.0942561158239351
"AT1G01695",5.22775167516146,-0.497484142415028,1.01116100816071,-0.491993004477048,0.622724288896275,0.710878583892751
"AT1G01700",96.3431866957847,-1.11717886329042,0.398144156038557,-2.80596574468427,0.00501660250694798,0.012175587354588
"AT1G01710",1245.47333605271,0.266853098298536,0.204550709817176,1.30458162935267,0.192035347057446,0.279902212658686
"AT1G01715",58.8250229380506,-0.705528806281256,0.454981131676912,-1.55067706583987,0.120979093269177,0.191807717619304
"AT1G01720",990.840516215196,0.68107709156079,0.204810350544289,3.32540367100983,0.000882906034634709,0.00253995769588799
"AT1G01725",407.088915947066,-1.21662010091816,0.233590685852402,-5.20834166173436,1.9053584357932e-07,9.8542261945165e-07
"AT1G01730",583.703964023077,-1.88390899363125,0.231129098928456,-8.15089489971316,3.61240974289867e-16,4.47220431181927e-15
"AT1G01740",286.693459041195,-0.915817186172145,0.266464130313233,-3.43692483147951,0.000588358863042155,0.00175109291993246
"AT1G01750",9.91736107117403,-0.109316265503133,0.867921865154451,-0.125951735855485,0.899770129431279,0.929380281602883
"AT1G01760",96.2715289556058,-0.0897981511196955,0.373754256837403,-0.240259875244072,0.810128798964279,0.862161590340563
"AT1G01770",743.30282407259,-0.944096969415371,0.276837244546255,-3.41029607834298,0.000648923910850509,0.00191435189460083
"AT1G01780",247.902667342753,-1.33407673431486,0.342587883247658,-3.89411534835414,9.8557746361462e-05,0.000341085567895473
"AT1G01790",8950.56574907702,2.152309090601,0.190855857018671,11.2771445646043,1.70180449871947e-29,4.68781519881145e-28
"AT1G01800",1847.23676549258,0.795452417619597,0.197160527595362,4.03454194062681,5.47089179370445e-05,0.000197949620214258
"AT1G01810",8.59903263128514,-0.208429430199543,0.898486302778987,-0.231978416982961,0.81655477733554,0.867221292813613
